angle_index,x_vertex,theta_deg,is_ge_170
512,0.12825,0.5504182060832231,False
513,0.1285,0.5499243773276787,False
514,0.12875,0.5495717418204076,False
515,0.129,0.5493597401277643,False
516,0.12925,0.549287807361727,False
517,0.1295,0.5493553735542748,False
518,0.12975,0.5495618638363512,False
519,0.13,0.5499066984154563,False
520,0.13025,0.5503892923592602,False
521,0.1305,0.5510090551767802,False
522,0.13075,0.5517653902132168,False
523,0.131,0.5526576938236158,False
524,0.13125,0.5536853544048536,False
525,0.1315,0.5548477511619371,False
526,0.13175,0.5561442527427638,False
527,0.132,0.5575742156227763,False
528,0.13225,0.5591369823127826,False
529,0.1325,0.5608318793785027,False
530,0.13275,0.5626582152002066,False
531,0.133,0.5646152776020558,False
532,0.13325,0.5667023311787488,False
533,0.1335,0.5689186145041699,False
534,0.13375,0.5712633370278597,False
535,0.134,0.5737356758325171,False
536,0.13425,0.5763347721283539,False
537,0.1345,0.5790597275031809,False
538,0.13475,0.58190960001525,False
539,0.135,0.5848833999716201,False
540,0.13525,0.5879800855654819,False
541,0.1355,0.5911985581944179,False
542,0.13575,0.5945376576441347,False
543,0.136,0.5979961569643744,False
544,0.13625,0.6015727571785481,False
545,0.1365,0.6052660817632787,False
546,0.13675,0.6090746708671431,False
547,0.137,0.6129969754186466,False
548,0.13725,0.6170313509196976,False
549,0.1375,0.6211760511740327,False
550,0.13775,0.6254292217175323,False
551,0.138,0.6297888932169347,False
552,0.13825,0.6342529745974256,False
553,0.1385,0.638819246161696,False
554,0.13875,0.643485352542051,False
555,0.139,0.6482487955710291,False
556,0.13925,0.6531069271777147,False
557,0.1395,0.6580569421595647,False
558,0.13975,0.6630958711090986,False
559,0.14,0.6682205732506694,False
560,0.14025,0.6734277295136153,False
561,0.1405,0.6787138356603861,False
562,0.14075000000000001,0.6840751956560539,False
563,0.14100000000000001,0.6895079152819575,False
564,0.14125000000000001,0.6950078960418892,False
565,0.14150000000000001,0.7005708294478667,False
566,0.14175000000000001,0.7061921917482841,False
567,0.14200000000000002,0.7118672391491536,False
568,0.14225000000000002,0.7175910035860862,False
569,0.14250000000000002,0.7233582892077509,False
570,0.14275000000000002,0.7291636695013765,False
571,0.14300000000000002,0.7350014852907629,False
572,0.14325000000000002,0.7408658435967219,False
573,0.14350000000000002,0.7467506174275875,False
574,0.14375000000000002,0.7526494467176794,False
575,0.14400000000000002,0.7585557402500357,False
576,0.14425,0.76446267895455,False
577,0.1445,0.7703632203592907,False
578,0.14475,0.7762501044921284,False
579,0.145,0.7821158611841525,False
580,0.14525,0.787952818867307,False
581,0.1455,0.7937531149552587,False
582,0.14575,0.7995087077941382,False
583,0.146,0.8052113903060566,False
584,0.14625,0.8108528052517442,False
585,0.1465,0.81642446223969,False
586,0.14675,0.8219177563756964,False
