u_seuil,x_normalise,R_empirique,Utilise_pour_fit,R_weibull,R_logistique,R_gompertz,R_exponentielle_stabilisee
0.998846268695394,0.7991967871485959,0.14029680365296804,True,0.16833616678007027,0.15467629555982085,0.15144904871234266,0.23518036608829046
0.998869343321486,0.8032128514056166,0.1363013698630137,True,0.16550572207382108,0.1516936570632234,0.14782685864434408,0.23320438024320767
0.9988924179475782,0.8072289156626566,0.1317351598173516,True,0.16271056811232817,0.1487584117912716,0.14425110229939825,0.231244996634624
0.9989154925736703,0.8112449799196774,0.12705479452054794,True,0.15995053456973785,0.1458701965768797,0.14072217343692,0.22930207577053827
0.9989385671997624,0.8152610441766981,0.12180365296803652,True,0.1572254457305098,0.1430286353320863,0.13724044582045605,0.2273754793309333
0.9989616418258546,0.8192771084337382,0.11792237442922375,True,0.1545351206450133,0.1402333397543358,0.13380627284245084,0.22546507015795697
0.9989847164519466,0.823293172690759,0.1141552511415525,True,0.15187937328424742,0.13748391002120083,0.13041998716452158,0.22357071224618522
0.9990077910780388,0.827309236947799,0.10970319634703196,True,0.14925801269350103,0.13477993547275496,0.12708190037383646,0.2216922707328753
0.9990308657041309,0.8313253012048197,0.10490867579908676,True,0.1466708431452246,0.13212099528132742,0.12379230265675639,0.2198296118884377
0.999053940330223,0.8353413654618405,0.1,True,0.1441176642906742,0.12950665910769799,0.12055146248998463,0.217982603106852
0.9990770149563152,0.8393574297188805,0.09520547945205479,True,0.1415982713105991,0.12693648774357366,0.1173596263503564,0.21615111289625416
0.9991000895824073,0.8433734939759013,0.09235159817351599,True,0.13911245506479133,0.12441003373977835,0.11421701844380942,0.21433501086960136
0.9991231642084994,0.8473895582329414,0.08835616438356164,True,0.13666000224033412,0.12192684201965695,0.11112384045408406,0.2125341677353278
0.9991462388345915,0.8514056224899621,0.08561643835616438,True,0.13424069549880357,0.11948645047766786,0.10808027131220417,0.21074845528821046
0.9991693134606836,0.8554216867469828,0.08150684931506849,True,0.13185431362202008,0.11708839056251977,0.10508646698694307,0.20897774640018094
0.9991923880867758,0.8594377510040229,0.07808219178082192,True,0.12950063165660539,0.11473218784491818,0.10214256029728101,0.20722191501130124
0.9992154627128679,0.8634538152610436,0.07534246575342465,True,0.1271794210571813,0.11241736256960855,0.09924866074730872,0.20548083612081433
0.99923853733896,0.8674698795180644,0.07237442922374429,True,0.1248904498280734,0.11014343019146967,0.09640485438403569,0.20375438577819482
