lag_hours,lag_days,C_T
652,27.166666666666668,0.013961955892293916
653,27.208333333333332,0.013672225718260793
654,27.25,0.013473353656237105
655,27.291666666666668,0.013367635614318415
656,27.333333333333332,0.013350769692553681
657,27.375,0.013410271578271333
658,27.416666666666668,0.01353444658665966
659,27.458333333333332,0.013718426682689548
660,27.5,0.013960450642589849
661,27.541666666666668,0.014260227591627133
662,27.583333333333332,0.014610903358721018
663,27.625,0.015008595044845498
664,27.666666666666668,0.015452379977597849
665,27.708333333333332,0.015937885868823522
666,27.75,0.01646231473253323
667,27.791666666666668,0.01702434686289889
668,27.833333333333332,0.017622708071268138
669,27.875,0.01825755062349363
670,27.916666666666668,0.01892593498092443
671,27.958333333333332,0.019626345438353298
672,28.0,0.02035889573268025
673,28.041666666666668,0.021123643561885157
674,28.083333333333332,0.021920484958299666
675,28.125,0.02274384944113178
676,28.166666666666668,0.023590018339754545
677,28.208333333333332,0.02445702789426775
678,28.25,0.025344900129984655
679,28.291666666666668,0.02625205601124049
680,28.333333333333332,0.02717444346627832
681,28.375,0.028109295728478784
682,28.416666666666668,0.02905486860502537
683,28.458333333333332,0.030009877097940875
684,28.5,0.030973360946009762
685,28.541666666666668,0.0319446352479797
686,28.583333333333332,0.03292345369257879
687,28.625,0.033909908705996
688,28.666666666666668,0.03490209497893505
689,28.708333333333332,0.03589888199124204
690,28.75,0.03689951155729543
691,28.791666666666668,0.037903394027887505
692,28.833333333333332,0.03891005089760273
693,28.875,0.03991908109050885
694,28.916666666666668,0.040930138861181645
695,28.958333333333332,0.041942926392918106
696,29.0,0.04295717909368178
697,29.041666666666668,0.04397266564338701
698,29.083333333333332,0.04498917683900205
699,29.125,0.04600652626941808
700,29.166666666666668,0.04702454595698025
701,29.208333333333332,0.04804308033207761
702,29.25,0.04906199148486523
703,29.291666666666668,0.05008114658977468
704,29.333333333333332,0.051100427316982444
705,29.375,0.052119724867235914
706,29.416666666666668,0.05313893596330279
707,29.458333333333332,0.05415796234074978
708,29.5,0.05517671689280691
709,29.541666666666668,0.0561951134841621
710,29.583333333333332,0.05721307266733654
711,29.625,0.05823051798217601
712,29.666666666666668,0.0592473805147029
713,29.708333333333332,0.06026359104100445
714,29.75,0.06127908497680326
715,29.791666666666668,0.06229380093795209
716,29.833333333333332,0.0633076801462555
